Time_sec,Pan_Actual_deg,Pan_Target_deg,Pan_Error_deg,Tilt_Actual_deg,Tilt_Target_deg,Tilt_Error_deg,Incidence_deg,IsLocked,LDR_Right_V,LDR_Left_V,LDR_Up_V,LDR_Down_V,Current_Pan_A,Current_Tilt_A,Velocity_Pan_dps,Velocity_Tilt_dps,Power_Pan_W,Power_Tilt_W,Power_Total_W
1.430,6.1554,6.6277,0.4723,0.0000,0.0722,0.0722,0.1432,1,4.3595,4.3595,4.3601,4.3590,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.440,6.2054,6.6777,0.4723,0.0000,0.0727,0.0727,0.1442,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.450,6.2554,6.7277,0.4723,0.0000,0.0732,0.0732,0.1452,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.460,6.3054,6.7777,0.4723,0.0000,0.0737,0.0737,0.1462,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.470,6.3554,6.8277,0.4723,0.0000,0.0742,0.0742,0.1472,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.480,6.4054,6.8777,0.4723,0.0000,0.0747,0.0747,0.1482,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.490,6.4554,6.9277,0.4723,0.0000,0.0752,0.0752,0.1492,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.500,6.5054,6.9777,0.4723,0.0000,0.0757,0.0757,0.1502,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.510,6.5554,7.0277,0.4723,0.0000,0.0762,0.0762,0.1512,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.520,6.6054,7.0777,0.4723,0.0000,0.0768,0.0768,0.1522,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.530,6.6554,7.1277,0.4723,0.0000,0.0773,0.0773,0.1532,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.540,6.7054,7.1777,0.4723,0.0000,0.0778,0.0778,0.1542,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.550,6.7554,7.2277,0.4723,0.0000,0.0783,0.0783,0.1552,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.560,6.8054,7.2777,0.4723,0.0000,0.0788,0.0788,0.1562,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.570,6.8554,7.3277,0.4723,0.0000,0.0793,0.0793,0.1572,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.580,6.9054,7.3777,0.4723,0.0000,0.0798,0.0798,0.1582,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.590,6.9554,7.4277,0.4723,0.0000,0.0803,0.0803,0.1592,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.600,7.0054,7.4777,0.4723,0.0000,0.0808,0.0808,0.1602,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.610,7.0554,7.5277,0.4723,0.0000,0.0813,0.0813,0.1612,1,4.3595,4.3595,4.3601,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.620,7.1054,7.5777,0.4723,0.0000,0.0818,0.0818,0.1622,1,4.3595,4.3595,4.3602,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.630,7.1553,7.6277,0.4723,0.0000,0.0823,0.0823,0.1632,1,4.3595,4.3595,4.3602,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.640,7.2053,7.6777,0.4723,0.0000,0.0829,0.0829,0.1642,1,4.3595,4.3595,4.3602,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.650,7.2553,7.7277,0.4723,0.0000,0.0834,0.0834,0.1652,1,4.3595,4.3595,4.3602,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.660,7.3053,7.7777,0.4723,0.0000,0.0839,0.0839,0.1662,1,4.3595,4.3595,4.3602,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.670,7.3553,7.8277,0.4723,0.0000,0.0844,0.0844,0.1672,1,4.3595,4.3595,4.3602,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.680,7.4053,7.8777,0.4723,0.0000,0.0849,0.0849,0.1682,1,4.3595,4.3595,4.3602,4.3589,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.690,7.4553,7.9277,0.4723,0.0000,0.0854,0.0854,0.1692,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.700,7.5053,7.9777,0.4723,0.0000,0.0859,0.0859,0.1702,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.710,7.5553,8.0277,0.4723,0.0000,0.0864,0.0864,0.1712,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.720,7.6053,8.0777,0.4723,0.0000,0.0869,0.0869,0.1722,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.730,7.6553,8.1277,0.4723,0.0000,0.0874,0.0874,0.1732,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.740,7.7053,8.1777,0.4723,0.0000,0.0880,0.0880,0.1742,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.750,7.7553,8.2277,0.4723,0.0000,0.0885,0.0885,0.1752,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.760,7.8053,8.2777,0.4723,0.0000,0.0890,0.0890,0.1762,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.770,7.8553,8.3277,0.4723,0.0000,0.0895,0.0895,0.1772,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.780,7.9053,8.3777,0.4723,0.0000,0.0900,0.0900,0.1782,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.790,7.9553,8.4277,0.4723,0.0000,0.0905,0.0905,0.1792,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.800,8.0053,8.4777,0.4723,0.0000,0.0910,0.0910,0.1802,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.810,8.0553,8.5277,0.4723,0.0000,0.0915,0.0915,0.1812,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.820,8.1053,8.5777,0.4723,0.0000,0.0920,0.0920,0.1822,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.830,8.1553,8.6277,0.4723,0.0000,0.0925,0.0925,0.1832,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.840,8.2053,8.6777,0.4723,0.0000,0.0930,0.0930,0.1842,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.850,8.2553,8.7277,0.4723,0.0000,0.0936,0.0936,0.1852,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.860,8.3053,8.7777,0.4723,0.0000,0.0941,0.0941,0.1862,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.870,8.3553,8.8277,0.4723,0.0000,0.0946,0.0946,0.1872,1,4.3595,4.3595,4.3602,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.880,8.4053,8.8777,0.4723,0.0000,0.0951,0.0951,0.1882,1,4.3595,4.3595,4.3603,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.890,8.4553,8.9277,0.4723,0.0000,0.0956,0.0956,0.1892,1,4.3595,4.3595,4.3603,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.900,8.5053,8.9777,0.4723,0.0000,0.0961,0.0961,0.1902,1,4.3595,4.3595,4.3603,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.910,8.5553,9.0276,0.4723,0.0000,0.0966,0.0966,0.1912,1,4.3595,4.3595,4.3603,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.920,8.6053,9.0776,0.4723,0.0000,0.0971,0.0971,0.1922,1,4.3595,4.3595,4.3603,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.930,8.6553,9.1276,0.4723,0.0000,0.0976,0.0976,0.1932,1,4.3595,4.3595,4.3603,4.3588,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.940,8.7053,9.1776,0.4723,0.0000,0.0982,0.0982,0.1942,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.950,8.7553,9.2276,0.4723,0.0000,0.0987,0.0987,0.1952,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.960,8.8053,9.2776,0.4723,0.0000,0.0992,0.0992,0.1962,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.970,8.8553,9.3276,0.4723,0.0000,0.0997,0.0997,0.1972,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.0000,5.0000,0.0000,1.5179,0.0000,1.5179
1.980,8.9053,9.3776,0.4723,0.0000,0.1002,0.1002,0.1982,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1860,5.0000,0.0000,1.5179,1.1160,2.6339
1.990,8.9553,9.4276,0.4723,0.0000,0.1007,0.1007,0.1992,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1861,5.0000,0.0000,1.5179,1.1165,2.6344
2.000,9.0053,9.4776,0.4723,0.0000,0.1012,0.1012,0.2002,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1862,5.0000,0.0000,1.5179,1.1170,2.6349
2.010,9.0553,9.5276,0.4723,0.0000,0.1017,0.1017,0.2012,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1862,5.0000,0.0000,1.5179,1.1174,2.6354
2.020,9.1053,9.5776,0.4723,0.0000,0.1022,0.1022,0.2022,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1863,5.0000,0.0000,1.5179,1.1179,2.6359
2.030,9.1553,9.6276,0.4723,0.0000,0.1027,0.1027,0.2032,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1864,5.0000,0.0000,1.5179,1.1184,2.6364
2.040,9.2053,9.6776,0.4723,0.0000,0.1033,0.1033,0.2042,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1865,5.0000,0.0000,1.5179,1.1189,2.6369
2.050,9.2553,9.7276,0.4723,0.0000,0.1038,0.1038,0.2052,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1866,5.0000,0.0000,1.5179,1.1194,2.6374
2.060,9.3053,9.7776,0.4723,0.0000,0.1043,0.1043,0.2062,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1866,5.0000,0.0000,1.5179,1.1199,2.6378
2.070,9.3553,9.8276,0.4723,0.0000,0.1048,0.1048,0.2072,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1867,5.0000,0.0000,1.5179,1.1204,2.6383
2.080,9.4053,9.8776,0.4723,0.0000,0.1053,0.1053,0.2082,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1868,5.0000,0.0000,1.5179,1.1209,2.6388
2.090,9.4553,9.9276,0.4723,0.0000,0.1058,0.1058,0.2092,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1869,5.0000,0.0000,1.5179,1.1214,2.6393
2.100,9.5053,9.9776,0.4723,0.0000,0.1063,0.1063,0.2102,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1870,5.0000,0.0000,1.5179,1.1219,2.6398
2.110,9.5553,10.0276,0.4723,0.0000,0.1068,0.1068,0.2112,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1871,5.0000,0.0000,1.5179,1.1223,2.6403
2.120,9.6053,10.0776,0.4723,0.0000,0.1073,0.1073,0.2122,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1871,5.0000,0.0000,1.5179,1.1228,2.6408
2.130,9.6553,10.1276,0.4723,0.0000,0.1079,0.1079,0.2132,1,4.3595,4.3595,4.3603,4.3587,0.2530,0.1872,5.0000,0.0000,1.5179,1.1233,2.6413
2.140,9.7053,10.1776,0.4723,0.0000,0.1084,0.1084,0.2142,1,4.3595,4.3595,4.3604,4.3587,0.2530,0.1873,5.0000,0.0000,1.5179,1.1238,2.6418
2.150,9.7553,10.2276,0.4723,0.0000,0.1089,0.1089,0.2152,1,4.3595,4.3595,4.3604,4.3587,0.2530,0.1874,5.0000,0.0000,1.5179,1.1243,2.6422
2.160,9.8053,10.2776,0.4723,0.0000,0.1094,0.1094,0.2162,1,4.3595,4.3595,4.3604,4.3587,0.2530,0.1875,5.0000,0.0000,1.5179,1.1248,2.6427
2.170,9.8553,10.3276,0.4723,0.0000,0.1099,0.1099,0.2172,1,4.3595,4.3595,4.3604,4.3587,0.2530,0.1875,5.0000,0.0000,1.5179,1.1253,2.6432
2.180,9.9053,10.3776,0.4723,0.0000,0.1104,0.1104,0.2182,1,4.3595,4.3595,4.3604,4.3587,0.2530,0.1876,5.0000,0.0000,1.5179,1.1258,2.6437
2.190,9.9553,10.4276,0.4723,0.0000,0.1109,0.1109,0.2191,1,4.3595,4.3595,4.3604,4.3587,0.2530,0.1877,5.0000,0.0000,1.5179,1.1263,2.6442
2.200,10.0053,10.4776,0.4723,0.0000,0.1114,0.1114,0.2201,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1878,5.0000,0.0000,1.5179,1.1268,2.6447
2.210,10.0553,10.5276,0.4723,0.0000,0.1119,0.1119,0.2211,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1879,5.0000,0.0000,1.5179,1.1272,2.6452
2.220,10.1053,10.5776,0.4723,0.0000,0.1125,0.1125,0.2221,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1880,5.0000,0.0000,1.5179,1.1277,2.6457
2.230,10.1553,10.6276,0.4723,0.0000,0.1130,0.1130,0.2231,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1880,5.0000,0.0000,1.5179,1.1282,2.6462
2.240,10.2053,10.6776,0.4723,0.0000,0.1135,0.1135,0.2241,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1881,5.0000,0.0000,1.5179,1.1287,2.6467
2.250,10.2553,10.7276,0.4723,0.0000,0.1140,0.1140,0.2251,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1882,5.0000,0.0000,1.5179,1.1292,2.6472
2.260,10.3053,10.7776,0.4723,0.0000,0.1145,0.1145,0.2261,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1883,5.0000,0.0000,1.5179,1.1297,2.6476
2.270,10.3553,10.8276,0.4723,0.0000,0.1150,0.1150,0.2271,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1884,5.0000,0.0000,1.5179,1.1302,2.6481
2.280,10.4053,10.8776,0.4723,0.0000,0.1155,0.1155,0.2281,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1884,5.0000,0.0000,1.5179,1.1307,2.6486
2.290,10.4553,10.9276,0.4723,0.0000,0.1160,0.1160,0.2291,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1885,5.0000,0.0000,1.5179,1.1312,2.6491
2.300,10.5053,10.9776,0.4723,0.0000,0.1166,0.1166,0.2301,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1886,5.0000,0.0000,1.5179,1.1317,2.6496
2.310,10.5553,11.0276,0.4723,0.0000,0.1171,0.1171,0.2311,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1887,5.0000,0.0000,1.5179,1.1321,2.6501
2.320,10.6053,11.0776,0.4723,0.0000,0.1176,0.1176,0.2321,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1888,5.0000,0.0000,1.5179,1.1326,2.6506
2.330,10.6553,11.1276,0.4723,0.0000,0.1181,0.1181,0.2331,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1889,5.0000,0.0000,1.5179,1.1331,2.6511
2.340,10.7053,11.1776,0.4723,0.0000,0.1186,0.1186,0.2341,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1889,5.0000,0.0000,1.5179,1.1336,2.6516
2.350,10.7553,11.2276,0.4723,0.0000,0.1191,0.1191,0.2351,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1890,5.0000,0.0000,1.5179,1.1341,2.6521
2.360,10.8053,11.2776,0.4723,0.0000,0.1196,0.1196,0.2361,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1891,5.0000,0.0000,1.5179,1.1346,2.6525
2.370,10.8553,11.3276,0.4723,0.0000,0.1201,0.1201,0.2371,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1892,5.0000,0.0000,1.5179,1.1351,2.6530
2.380,10.9053,11.3776,0.4723,0.0000,0.1207,0.1207,0.2381,1,4.3595,4.3595,4.3604,4.3586,0.2530,0.1893,5.0000,0.0000,1.5179,1.1356,2.6535
2.390,10.9553,11.4276,0.4723,0.0000,0.1212,0.1212,0.2391,1,4.3595,4.3595,4.3605,4.3586,0.2530,0.1893,5.0000,0.0000,1.5179,1.1361,2.6540
2.400,11.0053,11.4776,0.4723,0.0000,0.1217,0.1217,0.2401,1,4.3595,4.3595,4.3605,4.3586,0.2530,0.1894,5.0000,0.0000,1.5179,1.1366,2.6545
2.410,11.0553,11.5276,0.4723,0.0000,0.1222,0.1222,0.2411,1,4.3595,4.3595,4.3605,4.3586,0.2530,0.1895,5.0000,0.0000,1.5179,1.1371,2.6550
2.420,11.1053,11.5776,0.4723,0.0000,0.1227,0.1227,0.2421,1,4.3595,4.3595,4.3605,4.3586,0.2530,0.1896,5.0000,0.0000,1.5179,1.1375,2.6555
2.430,11.1553,11.6276,0.4723,0.0000,0.1232,0.1232,0.2431,1,4.3595,4.3595,4.3605,4.3586,0.2530,0.1897,5.0000,0.0000,1.5179,1.1380,2.6560
2.440,11.2053,11.6776,0.4723,0.0000,0.1237,0.1237,0.2441,1,4.3595,4.3595,4.3605,4.3586,0.2530,0.1898,5.0000,0.0000,1.5179,1.1385,2.6565
2.450,11.2553,11.7276,0.4723,0.0000,0.1242,0.1242,0.2451,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1898,5.0000,0.0000,1.5179,1.1390,2.6570
2.460,11.3053,11.7776,0.4723,0.0000,0.1248,0.1248,0.2461,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1899,5.0000,0.0000,1.5179,1.1395,2.6575
2.470,11.3553,11.8276,0.4723,0.0000,0.1253,0.1253,0.2471,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1900,5.0000,0.0000,1.5179,1.1400,2.6580
2.480,11.4053,11.8776,0.4723,0.0000,0.1258,0.1258,0.2481,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1901,5.0000,0.0000,1.5179,1.1405,2.6584
2.490,11.4553,11.9276,0.4723,0.0000,0.1263,0.1263,0.2491,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1902,5.0000,0.0000,1.5179,1.1410,2.6589
2.500,11.5053,11.9776,0.4723,0.0000,0.1268,0.1268,0.2501,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1902,5.0000,0.0000,1.5179,1.1415,2.6594
2.510,11.5553,12.0276,0.4723,0.0000,0.1273,0.1273,0.2511,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1903,5.0000,0.0000,1.5179,1.1420,2.6599
2.520,11.6053,12.0776,0.4723,0.0000,0.1278,0.1278,0.2521,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1904,5.0000,0.0000,1.5179,1.1425,2.6604
2.530,11.6553,12.1276,0.4723,0.0000,0.1283,0.1283,0.2531,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1905,5.0000,0.0000,1.5179,1.1430,2.6609
2.540,11.7053,12.1776,0.4723,0.0000,0.1289,0.1289,0.2541,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1906,5.0000,0.0000,1.5179,1.1434,2.6614
2.550,11.7553,12.2276,0.4723,0.0000,0.1294,0.1294,0.2551,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1907,5.0000,0.0000,1.5179,1.1439,2.6619
2.560,11.8053,12.2776,0.4723,0.0000,0.1299,0.1299,0.2561,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1907,5.0000,0.0000,1.5179,1.1444,2.6624
2.570,11.8553,12.3276,0.4723,0.0000,0.1304,0.1304,0.2571,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1908,5.0000,0.0000,1.5179,1.1449,2.6629
2.580,11.9053,12.3776,0.4723,0.0000,0.1309,0.1309,0.2581,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1909,5.0000,0.0000,1.5179,1.1454,2.6634
2.590,11.9553,12.4276,0.4723,0.0000,0.1314,0.1314,0.2591,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1910,5.0000,0.0000,1.5179,1.1459,2.6639
2.600,12.0053,12.4776,0.4723,0.0000,0.1319,0.1319,0.2601,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1911,5.0000,0.0000,1.5179,1.1464,2.6643
2.610,12.0553,12.5276,0.4723,0.0000,0.1325,0.1325,0.2611,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1911,5.0000,0.0000,1.5179,1.1469,2.6648
2.620,12.1053,12.5776,0.4723,0.0000,0.1330,0.1330,0.2621,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1912,5.0000,0.0000,1.5179,1.1474,2.6653
2.630,12.1553,12.6276,0.4723,0.0000,0.1335,0.1335,0.2631,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1913,5.0000,0.0000,1.5179,1.1479,2.6658
2.640,12.2053,12.6776,0.4723,0.0000,0.1340,0.1340,0.2641,1,4.3595,4.3595,4.3605,4.3585,0.2530,0.1914,5.0000,0.0000,1.5179,1.1484,2.6663
2.650,12.2553,12.7276,0.4723,0.0000,0.1345,0.1345,0.2651,1,4.3595,4.3595,4.3606,4.3585,0.2530,0.1915,5.0000,0.0000,1.5179,1.1489,2.6668
2.660,12.3053,12.7776,0.4723,0.0000,0.1350,0.1350,0.2661,1,4.3595,4.3595,4.3606,4.3585,0.2530,0.1916,5.0000,0.0000,1.5179,1.1493,2.6673
2.670,12.3553,12.8276,0.4723,0.0000,0.1355,0.1355,0.2671,1,4.3595,4.3595,4.3606,4.3585,0.2530,0.1916,4.9999,0.0000,1.5179,1.1498,2.6678
2.680,12.4053,12.8776,0.4723,0.0000,0.1360,0.1360,0.2681,1,4.3595,4.3595,4.3606,4.3585,0.2530,0.1917,4.9999,0.0000,1.5179,1.1503,2.6683
2.690,12.4553,12.9276,0.4723,0.0000,0.1366,0.1366,0.2691,1,4.3595,4.3595,4.3606,4.3585,0.2530,0.1918,4.9999,0.0000,1.5179,1.1508,2.6688
2.700,12.5053,12.9776,0.4723,0.0000,0.1371,0.1371,0.2701,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1919,4.9999,0.0000,1.5179,1.1513,2.6693
2.710,12.5553,13.0276,0.4723,0.0000,0.1376,0.1376,0.2711,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1920,4.9999,0.0000,1.5179,1.1518,2.6698
2.720,12.6053,13.0776,0.4723,0.0000,0.1381,0.1381,0.2721,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1921,4.9999,0.0000,1.5179,1.1523,2.6702
2.730,12.6553,13.1276,0.4723,0.0000,0.1386,0.1386,0.2731,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1921,4.9999,0.0000,1.5179,1.1528,2.6707
2.740,12.7053,13.1776,0.4723,0.0000,0.1391,0.1391,0.2741,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1922,4.9999,0.0000,1.5179,1.1533,2.6712
2.750,12.7553,13.2276,0.4723,0.0000,0.1396,0.1396,0.2751,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1923,4.9999,0.0000,1.5179,1.1538,2.6717
2.760,12.8053,13.2776,0.4723,0.0000,0.1402,0.1402,0.2761,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1924,4.9999,0.0000,1.5179,1.1543,2.6722
2.770,12.8553,13.3276,0.4723,0.0000,0.1407,0.1407,0.2771,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1925,4.9999,0.0000,1.5179,1.1548,2.6727
2.780,12.9053,13.3776,0.4723,0.0000,0.1412,0.1412,0.2781,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1925,4.9999,0.0000,1.5179,1.1553,2.6732
2.790,12.9553,13.4276,0.4723,0.0000,0.1417,0.1417,0.2791,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1926,4.9999,0.0000,1.5179,1.1557,2.6737
2.800,13.0053,13.4776,0.4723,0.0000,0.1422,0.1422,0.2801,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1927,4.9999,0.0000,1.5179,1.1562,2.6742
2.810,13.0553,13.5276,0.4723,0.0000,0.1427,0.1427,0.2811,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1928,4.9999,0.0000,1.5179,1.1567,2.6747
2.820,13.1053,13.5776,0.4723,0.0000,0.1432,0.1432,0.2821,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1929,4.9999,0.0000,1.5179,1.1572,2.6752
2.830,13.1553,13.6276,0.4723,0.0000,0.1438,0.1438,0.2831,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1930,4.9999,0.0000,1.5179,1.1577,2.6757
2.840,13.2053,13.6776,0.4723,0.0000,0.1443,0.1443,0.2841,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1930,4.9999,0.0000,1.5179,1.1582,2.6762
2.850,13.2553,13.7276,0.4723,0.0000,0.1448,0.1448,0.2851,1,4.3595,4.3595,4.3606,4.3584,0.2530,0.1931,4.9999,0.0000,1.5179,1.1587,2.6767
